what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589356621169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589356623689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589356626310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589356627414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589356648048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589356648061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589356649501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1589356658827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1589356661964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589356679305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589356681970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589356710165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589356724160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589356726401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589356753890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589356770849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589356773915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357026868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357039292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357041483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1589357076038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1589357078267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1589357094736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1589357096196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589357121505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357128177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357312317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357312330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357313206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357314488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357315821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357316112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357337218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357373431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357472659
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589357476458
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589357478312
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589357478363
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589357480424
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589357480471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357515900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357826729
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589357830657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589357848929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357853018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357854486
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1589357864506
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589357876850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357888877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357930906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357942235
opened,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1589357947063
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1589357947159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357947313
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openSearchDialog",1589357947354
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589357958382
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589357958440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1589357965536
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589357969766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1589357972927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589357981590
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1589357983960
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589357983993
closed,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1589357984020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357986986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589357988398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1589358057480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589358064828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589358196550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589358234314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589358729428
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589358733067
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1589358827942
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589358828160
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589358828205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589358841279
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1589358851621
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589358855543
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589358855579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589358862188
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1589358867790
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589358870801
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589358877663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1589358902753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1589358906574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1589358920993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1589358923371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1589358932330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1589358934601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1589358942806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1589358944806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1589358953196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1589358960207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1589358962989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1589358969373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1589358971684
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1589358990428
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589358990618
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589358990657
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1589359012000
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589359012220
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589359012266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1589359030390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1589359032804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589359071530
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589359089531
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1589359092982
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589359094386
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589359094417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1589359108039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1589359112021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589359112995
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589359117902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589359124357
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589359130598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589359155468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589359166996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589359169555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589359201673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589359206692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1589359210201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1589359214023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589359215009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589359226645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1589359234458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1589359236242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589359237388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589359248016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589359255059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589359257685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589359290691
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589359323690
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589359330512
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589359336252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589359415045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589359415509
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589359417334
