what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310865489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310874975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310877732
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1589310878190
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1589310878349
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1589310878454
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1589310878802
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1589310878912
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.RegisterView",1589310878990
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.ModuleView",1589310879073
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589310879395
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589310884631
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1589310887320
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1589310889377
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1589310890817
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1589310892302
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1589310893269
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1589310894797
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1589310897780
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1589310899327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310914337
error,log,,,"Target selection failed.",1589310924304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310924315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310924403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310926206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310927230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310934370
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1589310951731
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1589310951925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310951945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310957372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310958567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310962820
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1589310963921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310963948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310968494
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1589310971272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310971290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310973328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589310975671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589311010242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589311013296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589311016098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589311017389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589311024552
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589311041369
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1589311042846
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1589311043049
opened,editor,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1589311043798
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589311043853
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1589311045837
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589311050270
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1589311052327
