what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1589319015068
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319016266
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319016366
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1589319019575
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319019762
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1589319025141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319028078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319042745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1589319042766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319048098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319051863
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1589319051906
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319053919
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319056389
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319059198
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1589319069887
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319073467
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319073552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589319082777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319086578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319088481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319091257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319101424
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319105608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319161206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319162575
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1589319171444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589319172442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319175112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319180982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319183244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319246617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319246631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319247747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589319253681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589319278375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589319303143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319307120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319313142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319313529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319316055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319321485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319388180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589319412917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319419742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319654662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589319675220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589319685742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319687215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319722758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589319729666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319731318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319764633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589319798989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319801582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319859321
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319870219
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319872995
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319872995
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319875353
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319876669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319890127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319899107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1589319899138
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319906157
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319907612
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319910342
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319916027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319929928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319936383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1589319936411
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319938133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319942076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319946444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1589319946476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319950650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589319956016
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1589319956040
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1589319959912
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319960133
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589319960218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589320014488
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589320029141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589320071573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320075234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320140681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589320158092
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589320162572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589320175263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320178770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320242730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320242741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320245775
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589320253251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589320258038
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589320262742
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589320267470
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589320267471
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589320270843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320278703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320311415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1589320318722
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589320320277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1589320322718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589320332829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320339215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320380846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589320418044
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589320436560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589320443143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320494079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320494228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589320497548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320501580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320503352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320506173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320536352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589320540082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320550046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320590969
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589320593482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320604628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320610629
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589320612911
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1589320692985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1589320705366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320707613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320810364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320814050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320817862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320817965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320824709
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1589320825267
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1589320826124
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1589320826124
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1589320826125
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1589320826125
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1589320826126
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1589320826126
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1589320826126
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1589320826126
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1589320826126
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1589320826126
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1589320826127
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1589320826127
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1589320826127
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1589320826129
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1589320826129
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1589320826129
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1589320826130
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1589320826130
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1589320826130
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1589320826130
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1589320826131
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1589320826131
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1589320826132
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1589320826132
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1589320826132
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1589320826133
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1589320826134
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1589320826136
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1589320826144
stopped,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1589320826146
stopped,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1589320826149
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1589320826149
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1589320826152
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1589320826153
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1589320826155
stopped,bundle,org.eclipse.rse.importexport,1.2.200.v201105021534,"org.eclipse.rse.importexport",1589320826155
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.200.v201101042155,"org.eclipse.rse.subsystems.shells.telnet",1589320826155
stopped,bundle,org.eclipse.rse.shells.ui,3.0.301.R33x_v201107181530,"org.eclipse.rse.shells.ui",1589320826155
stopped,bundle,org.eclipse.rse.files.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.files.ui",1589320826155
stopped,bundle,org.eclipse.rse.processes.ui,3.0.300.v201101042155,"org.eclipse.rse.processes.ui",1589320826155
stopped,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1589320826162
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1589320826162
